"","system.index","B1_median","B2_count","B2_median","B3_median","B4_median","B5_median","cloud_cover","date","img_qual","lat","lon","radsat_qa_median","sensor","solar_az","solar_zen","sr_atmos_opacity_median","sr_cloud_qa_median",".geo","dvi","date1","year","prediction"
"32135","1_2_LE07_045033_20150523_69",515,16,739,796,2878,2363,22,"23-05-15",9,39.16795221,-122.8938438,0,"LANDSAT_7",131.722137,24.838791,45,0,NA,2082,2015-05-23,2015,-4.06669233333333
"32136","1_2_LE07_045033_20150608_69",485,16,732,776,3044,2304,35,"08-06-15",9,39.16795221,-122.8938438,0,"LANDSAT_7",127.217415,23.463425,27,0,NA,2268,2015-06-08,2015,-5.31140133333333
"32137","1_2_LE07_045033_20150624_69",543,16,827,973,2919,2553,1,"24-06-15",9,39.16795221,-122.8938438,0,"LANDSAT_7",124.902237,23.592659,9,0,NA,1946,2015-06-24,2015,-2.02547066666667
"32138","1_2_LE07_045033_20150726_69",517,16,774,812,2846,2350,2,"26-07-15",9,39.16795221,-122.8938438,0,"LANDSAT_7",129.556046,27.21949,9,0,NA,2034,2015-07-26,2015,-2.746141
"32139","1_2_LE07_045033_20150827_69",564,7,728,686,2412,1567,12,"27-08-15",9,39.16795221,-122.8938438,0,"LANDSAT_7",141.926804,34.324665,84,8,NA,1726,2015-08-27,2015,-0.507253000000001
"32140","1_2_LE07_045033_20150928_69",525,7,693,779,2189,2197,38,"28-09-15",9,39.16795221,-122.8938438,0,"LANDSAT_7",153.794189,44.223061,12,0,NA,1410,2015-09-28,2015,0.990887333333335
"32141","1_2_LE07_045033_20160509_69",491,16,770,815,2968,2309,50,"09-05-16",9,39.16795221,-122.8938438,0,"LANDSAT_7",137.19455,26.819778,171,0,NA,2153,2016-05-09,2016,-2.87718266666666
"32142","1_2_LE07_045033_20160525_69",507,16,761,846,2950,2271,16,"25-05-16",9,39.16795221,-122.8938438,0,"LANDSAT_7",132.175934,24.054398,9,0,NA,2104,2016-05-25,2016,-2.19974271428571
"32143","1_2_LE07_045033_20160626_69",506,16,729,806,2764,2096,45,"26-06-16",9,39.16795221,-122.8938438,0,"LANDSAT_7",126.035172,23.282249,9,0,NA,1958,2016-06-26,2016,-1.46088366666667
"32144","1_2_LE07_045033_20160712_69",474,16,728,805,2893,2333,0,"12-07-16",9,39.16795221,-122.8938438,0,"LANDSAT_7",127.392494,24.805481,9,0,NA,2088,2016-07-12,2016,-4.79796866666666
"32145","1_2_LE07_045033_20160728_69",521,16,797,869,2847,2176,35,"28-07-16",9,39.16795221,-122.8938438,0,"LANDSAT_7",131.59581,27.277847,33,0,NA,1978,2016-07-28,2016,-2.30957
"32146","1_2_LE07_045033_20160813_69",467,16,685,732,2740,2151,35,"13-08-16",9,39.16795221,-122.8938438,0,"LANDSAT_7",137.567368,30.616177,12,0,NA,2008,2016-08-13,2016,-3.21136766666666
"32147","1_2_LE07_045033_20160914_69",430,16,671,736,2445,2033,10,"14-09-16",9,39.16795221,-122.8938438,0,"LANDSAT_7",150.341248,39.604588,10,0,NA,1709,2016-09-14,2016,-1.233868
"32148","1_2_LE07_045033_20160930_69",491,12,704,788,2257,2144,35,"30-09-16",9,39.16795221,-122.8938438,0,"LANDSAT_7",155.533401,44.928925,11,0,NA,1469,2016-09-30,2016,0.570514666666668
"32149","1_2_LE07_045033_20170512_69",473,16,726,800,3008,2303,21,"12-05-17",9,39.16795221,-122.8938438,0,"LANDSAT_7",136.367462,26.22559,50,0,NA,2208,2017-05-12,2017,-4.2766163030303
"32150","1_2_LE07_045033_20170528_69",537,16,771,888,2944,2337,41,"28-05-17",9,39.16795221,-122.8938438,0,"LANDSAT_7",131.330399,23.749435,12,0,NA,2056,2017-05-28,2017,-3.99464699999999
"32151","1_2_LE07_045033_20170613_69",423,16,678,647,2994,1961,1,"13-06-17",9,39.16795221,-122.8938438,0,"LANDSAT_7",127.35009,22.900131,9,0,NA,2347,2017-06-13,2017,0.803907666666668
"32152","1_2_LE07_045033_20170629_69",462,16,697,745,3077,2150,37,"29-06-17",9,39.16795221,-122.8938438,0,"LANDSAT_7",126.013458,23.481026,9,0,NA,2332,2017-06-29,2017,-4.02794666666666
"32153","1_2_LE07_045033_20170715_69",462,16,694,775,2975,2183,1,"15-07-17",9,39.16795221,-122.8938438,0,"LANDSAT_7",127.917969,25.178024,9,0,NA,2200,2017-07-15,2017,-4.08493566666666
"32154","1_2_LE07_045033_20170731_69",553,2,789,766,2694,2077,38,"31-07-17",9,39.16795221,-122.8938438,0,"LANDSAT_7",132.491821,27.811821,160,0,NA,1928,2017-07-31,2017,-1.97059866666667
"32155","1_2_LE07_045033_20170816_69",558,12,813,886,2727,2318,35,"16-08-17",9,39.16795221,-122.8938438,0,"LANDSAT_7",138.642914,31.289028,95,0,NA,1841,2017-08-16,2017,-0.565838
"32156","1_2_LE07_045033_20170901_69",640,16,819,830,2807,2144,0,"01-09-17",9,39.16795221,-122.8938438,0,"LANDSAT_7",145.203445,35.568089,253,0,NA,1977,2017-09-01,2017,-2.85205266666666
"32157","1_2_LE07_045033_20170917_69",526,16,698,782,2517,2052,0,"17-09-17",9,39.16795221,-122.8938438,0,"LANDSAT_7",151.261932,40.511719,41,0,NA,1735,2017-09-17,2017,-1.11480866666666
"32158","1_2_LE07_045033_20180531_69",467,16,787,760,3125,2253,22,"31-05-18",9,39.16795221,-122.8938438,0,"LANDSAT_7",129.353256,23.886711,38,0,NA,2365,2018-05-31,2018,-3.220002
"32159","1_2_LE07_045033_20180616_69",450,2,721,747,3224,2132,15,"16-06-18",9,39.16795221,-122.8938438,0,"LANDSAT_7",125.629791,23.378365,9,0,NA,2477,2018-06-16,2018,-3.145922
"32160","1_2_LE07_045033_20180702_69",486,16,776,720,3100,2221,16,"02-07-18",9,39.16795221,-122.8938438,0,"LANDSAT_7",124.768127,24.222847,9,8,NA,2380,2018-07-02,2018,-4.852307
"32161","1_2_LE07_045033_20180718_69",487,16,720,781,3028,2227,38,"18-07-18",9,39.16795221,-122.8938438,0,"LANDSAT_7",127.086105,26.129059,10,0,NA,2247,2018-07-18,2018,-4.022282
"32162","1_2_LE07_045033_20180819_69",803,16,994,1034,2916,2441,40,"19-08-18",9,39.16795221,-122.8938438,0,"LANDSAT_7",138.124329,32.5177,392,0,NA,1882,2018-08-19,2018,-1.58802066666666
"32163","1_2_LE07_045033_20180904_69",523,16,779,870,2849,2241,38,"04-09-18",9,39.16795221,-122.8938438,0,"LANDSAT_7",144.61058,36.880283,17,0,NA,1979,2018-09-04,2018,-2.60033866666666
"32164","1_2_LE07_045033_20180920_69",430,16,639,649,2738,1973,0,"20-09-18",9,39.16795221,-122.8938438,0,"LANDSAT_7",150.511703,41.872101,9,0,NA,2089,2018-09-20,2018,0.289195666666666
"32165","1_2_LE07_045033_20190502_69",448,13,700,707,2805,2214,0,"02-05-19",9,39.16795221,-122.8938438,0,"LANDSAT_7",134.786362,30.239548,10,0,NA,2098,2019-05-02,2019,-3.91746266666666
"32166","1_2_LE07_045033_20190603_69",279,1,479,367,3374,1547,13,"03-06-19",9,39.16795221,-122.8938438,0,"LANDSAT_7",124.444397,25.264847,11,8,NA,3007,2019-06-03,2019,0.149700000000001
"32167","1_2_LE07_045033_20190619_69",378,16,625,612,3119,2062,24,"19-06-19",9,39.16795221,-122.8938438,0,"LANDSAT_7",121.187088,25.127136,9,8,NA,2507,2019-06-19,2019,-0.366099666666667
"32168","1_2_LE07_045033_20190705_69",530,16,743,800,2977,2301,4,"05-07-19",9,39.16795221,-122.8938438,0,"LANDSAT_7",120.89756,26.234684,25,8,NA,2177,2019-07-05,2019,-2.937976
"32169","1_2_LE07_045033_20190806_69",438,16,677,725,2753,2088,15,"06-08-19",9,39.16795221,-122.8938438,0,"LANDSAT_7",128.675964,31.152733,9,8,NA,2028,2019-08-06,2019,-1.98772966666667
"32170","1_2_LE07_045033_20190822_69",375,16,595,633,2473,1857,8,"22-08-19",9,39.16795221,-122.8938438,0,"LANDSAT_7",134.952545,34.762646,9,0,NA,1840,2019-08-22,2019,0.447132833333332
"32171","1_2_LE07_045033_20190923_69",418,16,621,675,2330,1938,0,"23-09-19",9,39.16795221,-122.8938438,0,"LANDSAT_7",147.309448,44.000584,9,8,NA,1655,2019-09-23,2019,-0.726856999999997
"32172","1_2_LE07_045033_20200504_69",416,16,640,690,2294,2280,6,"04-05-20",9,39.16795221,-122.8938438,0,"LANDSAT_7",127.583244,32.093353,12,0,NA,1604,2020-05-04,2020,-2.86777533333333
"32173","1_2_LE07_045033_20200520_69",261,7,440,308,2909,1507,12,"20-05-20",9,39.16795221,-122.8938438,0,"LANDSAT_7",122.131981,29.314079,95,0,NA,2601,2020-05-20,2020,1.026445
"32174","1_2_LE07_045033_20200605_69",455,9,684,699,2505,1943,28,"05-06-20",9,39.16795221,-122.8938438,0,"LANDSAT_7",117.403709,28.130501,10,0,NA,1806,2020-06-05,2020,-0.178587333333334
"32175","1_2_LE07_045033_20200621_69",409,16,596,653,2956,1933,30,"21-06-20",9,39.16795221,-122.8938438,0,"LANDSAT_7",114.790726,28.370686,8,8,NA,2303,2020-06-21,2020,0.898628000000005
"32176","1_2_LE07_045033_20200707_69",421,16,570,611,2913,1987,0,"07-07-20",9,39.16795221,-122.8938438,0,"LANDSAT_7",115.083488,29.708141,9,8,NA,2302,2020-07-07,2020,-0.0802656666666668
"32177","1_2_LE07_045033_20200723_69",505,16,690,688,2852,1963,31,"23-07-20",9,39.16795221,-122.8938438,0,"LANDSAT_7",118.145386,31.874985,72,0,NA,2164,2020-07-23,2020,0.200757333333333
"32178","1_2_LE07_045033_20200808_69",346,1,537,544,2618,1849,20,"08-08-20",9,39.16795221,-122.8938438,0,"LANDSAT_7",123.278923,34.730961,27,0,NA,2074,2020-08-08,2020,0.415568833333332
"32179","1_2_LE07_045033_20200824_69",1223,16,1264,1124,2699,1929,41,"24-08-20",9,39.16795221,-122.8938438,0,"LANDSAT_7",129.537567,38.264103,391,0,NA,1575,2020-08-24,2020,-0.543805333333333
"32180","1_2_LE07_045033_20200909_69",2393,16,2770,3200,3509,2424,0,"09-09-20",9,39.16795221,-122.8938438,0,"LANDSAT_7",135.999939,42.437752,NA,8,NA,309,2020-09-09,2020,-1.286142
"32181","1_2_LE07_045033_20200925_69",524,14,668,698,2475,1819,1,"25-09-20",9,39.16795221,-122.8938438,0,"LANDSAT_7",141.889404,47.162445,28,0,NA,1777,2020-09-25,2020,-0.884251999999999
"32184","1_2_LE07_046028_20100516_62",394,15,531,503,1908,1169,73,"16-05-10",9,45.35117353,-121.3810761,0,"LANDSAT_7",142.705185,31.232555,147,0,NA,1405,2010-05-16,2010,0.198495666666666
"32185","1_2_LE07_046028_20100719_62",175,15,332,251,2041,968,44,"19-07-10",9,45.35117353,-121.3810761,0,"LANDSAT_7",137.331757,30.963833,9,1,NA,1790,2010-07-19,2010,0.843836000000002
"32186","1_2_LE07_046028_20100804_62",266,1,423,383,2102,1170,32,"04-08-10",9,45.35117353,-121.3810761,0,"LANDSAT_7",140.696472,34.130737,92,0,NA,1719,2010-08-04,2010,1.889432
"32187","1_2_LE07_046028_20110503_62",282,15,411,375,1993,1119,74,"03-05-11",9,45.35117353,-121.3810761,0,"LANDSAT_7",145.81813,34.272774,84,0,NA,1618,2011-05-03,2011,1.28377133333333
"32188","1_2_LE07_046028_20110519_62",239,15,388,359,1823,1015,5,"19-05-11",9,45.35117353,-121.3810761,0,"LANDSAT_7",142.733765,30.542336,126,0,NA,1464,2011-05-19,2011,0.683257666666668
"32189","1_2_LE07_046028_20110604_62",195,7,354,291,1765,1014,1,"04-06-11",9,45.35117353,-121.3810761,0,"LANDSAT_7",139.445541,28.411297,9,0,NA,1474,2011-06-04,2011,0.643618333333334
"32190","1_2_LE07_046028_20110620_62",265,5,445,360,2387,1161,83,"20-06-11",9,45.35117353,-121.3810761,0,"LANDSAT_7",137.028336,27.943119,48,8,NA,2027,2011-06-20,2011,1.384748
"32191","1_2_LE07_046028_20110722_62",169,15,305,211,1426,606,40,"22-07-11",9,45.35117353,-121.3810761,0,"LANDSAT_7",138.288513,31.29314,36,1,NA,1215,2011-07-22,2011,0.549813666666667
"32192","1_2_LE07_046028_20110807_62",204,15,345,274,2038,954,48,"07-08-11",9,45.35117353,-121.3810761,0,"LANDSAT_7",141.870239,34.645786,11,1,NA,1764,2011-08-07,2011,0.916015666666669
"32193","1_2_LE07_046028_20110908_62",245,15,327,284,2128,957,25,"08-09-11",9,45.35117353,-121.3810761,0,"LANDSAT_7",151.356842,43.799721,264,1,NA,1844,2011-09-08,2011,0.0567403333333333
"32194","1_2_LE07_046028_20120606_62",232,2,396,313,2104,910,66,"06-06-12",9,45.35117353,-121.3810761,0,"LANDSAT_7",139.292557,28.113426,42,1,NA,1791,2012-06-06,2012,0.958359333333337
"32195","1_2_LE07_046028_20120708_62",265,6,433,331,2300,1093,3,"08-07-12",9,45.35117353,-121.3810761,0,"LANDSAT_7",137.205261,29.143158,108,0,NA,1969,2012-07-08,2012,0.773161
"32196","1_2_LE07_046028_20120809_62",588,12,694,633,2374,1039,79,"09-08-12",9,45.35117353,-121.3810761,0,"LANDSAT_7",143.288498,35.119484,190,4,NA,1741,2012-08-09,2012,-1.09439
"32197","1_2_LE07_046028_20120910_62",205,12,328,301,2220,922,48,"10-09-12",9,45.35117353,-121.3810761,0,"LANDSAT_7",152.934692,44.517414,9,1,NA,1919,2012-09-10,2012,0.166492333333333
"32198","1_2_LE07_046028_20120926_62",259,3,334,321,1954,962,7,"26-09-12",9,45.35117353,-121.3810761,0,"LANDSAT_7",157.275955,50.016602,9,0,NA,1633,2012-09-26,2012,-0.0055126666666666
"32199","1_2_LE07_046028_20130727_62",138,15,301,257,2009,972,2,"27-07-13",9,45.35117353,-121.3810761,0,"LANDSAT_7",140.053665,32.13657,9,1,NA,1752,2013-07-27,2013,0.841935333333335
"32200","1_2_LE07_046028_20130812_62",215,15,340,295,2019,998,43,"12-08-13",9,45.35117353,-121.3810761,0,"LANDSAT_7",144.140762,35.796864,44,1,NA,1724,2013-08-12,2013,0.720465666666669
"32201","1_2_LE07_046028_20130828_62",138,5,144,104,400,117,50,"28-08-13",9,45.35117353,-121.3810761,0,"LANDSAT_7",148.989685,40.284389,65,36,NA,296,2013-08-28,2013,1.41248633333334
"32202","1_2_LE07_046028_20130913_62",228,15,327,278,1860,864,51,"13-09-13",9,45.35117353,-121.3810761,0,"LANDSAT_7",153.802643,45.42244,36,1,NA,1582,2013-09-13,2013,0.448365333333332
"32203","1_2_LE07_046028_20140511_62",330,15,327,292,959,437,49,"11-05-14",9,45.35117353,-121.3810761,0,"LANDSAT_7",145.819672,31.785767,133,4,NA,667,2014-05-11,2014,0.188332
"32204","1_2_LE07_046028_20140612_62",205,15,381,297,2228,1066,79,"12-06-14",9,45.35117353,-121.3810761,0,"LANDSAT_7",139.682129,27.517742,45,0,NA,1931,2014-06-12,2014,0.446110333333332
"32205","1_2_LE07_046028_20140714_62",224,9,357,270,2127,999,17,"14-07-14",9,45.35117353,-121.3810761,0,"LANDSAT_7",138.821304,29.562508,27,1,NA,1857,2014-07-14,2014,0.829902000000002
"32206","1_2_LE07_046028_20140916_62",554,15,611,528,2169,959,65,"16-09-14",9,45.35117353,-121.3810761,0,"LANDSAT_7",155.262604,46.207973,114,1,NA,1641,2014-09-16,2014,-1.091702
"32207","1_2_LE07_046028_20150701_62",174,15,328,271,2120,1047,0,"01-07-15",9,45.35117353,-121.3810761,0,"LANDSAT_7",139.042816,27.791267,9,0,NA,1849,2015-07-01,2015,0.554619666666667
"32208","1_2_LE07_046028_20150717_62",212,15,342,279,2120,998,3,"17-07-15",9,45.35117353,-121.3810761,0,"LANDSAT_7",140.061371,29.734982,9,1,NA,1841,2015-07-17,2015,0.854026000000003
"32209","1_2_LE07_046028_20150818_62",335,15,425,347,2057,987,0,"18-08-15",9,45.35117353,-121.3810761,0,"LANDSAT_7",147.404999,36.840626,147,1,NA,1710,2015-08-18,2015,1.27535133333334
"32210","1_2_LE07_046028_20150919_62",348,15,528,501,2301,1370,29,"19-09-15",9,45.35117353,-121.3810761,0,"LANDSAT_7",156.692047,47.018711,32,0,NA,1800,2015-09-19,2015,0.87151066666667
"32211","1_2_LE07_046028_20160703_62",200,15,330,271,2073,1022,45,"03-07-16",9,45.35117353,-121.3810761,0,"LANDSAT_7",140.305206,27.708023,9,0,NA,1802,2016-07-03,2016,0.571299333333333
"32212","1_2_LE07_046028_20160820_62",177,15,331,259,1938,957,0,"20-08-16",9,45.35117353,-121.3810761,0,"LANDSAT_7",149.278809,37.363014,9,1,NA,1679,2016-08-20,2016,0.728778333333335
"32213","1_2_LE07_046028_20170503_62",187,15,319,290,1720,1007,18,"03-05-17",9,45.35117353,-121.3810761,0,"LANDSAT_7",149.26149,33.291595,9,0,NA,1430,2017-05-03,2017,0.582396333333333
"32214","1_2_LE07_046028_20170604_62",528,8,648,607,2128,1055,68,"04-06-17",9,45.35117353,-121.3810761,0,"LANDSAT_7",143.250259,27.393681,121,0,NA,1521,2017-06-04,2017,-0.454071000000001
"32215","1_2_LE07_046028_20170706_62",173,15,353,270,2010,1004,0,"06-07-17",9,45.35117353,-121.3810761,0,"LANDSAT_7",140.352753,28.0028,9,1,NA,1740,2017-07-06,2017,0.913540000000003
"32216","1_2_LE07_046028_20170924_62",222,4,306,251,1648,629,5,"24-09-17",9,45.35117353,-121.3810761,0,"LANDSAT_7",158.928528,48.795403,8,1,NA,1397,2017-09-24,2017,0.876930333333333
"32288","1_2_LE07_046030_20100703_11",220,16,433,296,2861,1187,22,"03-07-10",9,42.85817549,-123.8853778,0,"LANDSAT_7",130.721359,27.333179,98,1,NA,2565,2010-07-03,2010,1.06400833333333
"32289","1_2_LE07_046030_20100719_11",178,16,382,249,2763,970,11,"19-07-10",9,42.85817549,-123.8853778,0,"LANDSAT_7",132.595963,29.362709,49,1,NA,2514,2010-07-19,2010,1.10077066666667
"32290","1_2_LE07_046030_20100804_11",194,16,334,182,2660,823,24,"04-08-10",9,42.85817549,-123.8853778,0,"LANDSAT_7",136.592834,32.375427,123,1,NA,2478,2010-08-04,2010,1.17462066666667
"32291","1_2_LE07_046030_20100905_11",155,16,261,190,2391,730,10,"05-09-10",9,42.85817549,-123.8853778,0,"LANDSAT_7",147.389389,40.864719,94,0,NA,2201,2010-09-05,2010,1.18455433333334
"32292","1_2_LE07_046030_20110519_11",198,16,406,225,2577,851,2,"19-05-11",9,42.85817549,-123.8853778,0,"LANDSAT_7",138.19783,28.716625,51,1,NA,2352,2011-05-19,2011,1.046995
"32293","1_2_LE07_046030_20110620_11",216,16,379,253,2749,1090,28,"20-06-11",9,42.85817549,-123.8853778,0,"LANDSAT_7",131.697647,26.364544,147,1,NA,2496,2011-06-20,2011,1.22202433333333
"32294","1_2_LE07_046030_20110722_11",206,16,404,287,2801,1073,21,"22-07-11",9,42.85817549,-123.8853778,0,"LANDSAT_7",133.646301,29.651436,98,1,NA,2514,2011-07-22,2011,0.953538333333332
"32295","1_2_LE07_046030_20110807_11",231,16,358,210,2666,901,38,"07-08-11",9,42.85817549,-123.8853778,0,"LANDSAT_7",137.884064,32.842613,166,1,NA,2456,2011-08-07,2011,1.13235366666667
"32296","1_2_LE07_046030_20110823_11",174,16,306,183,2393,800,0,"23-08-11",9,42.85817549,-123.8853778,0,"LANDSAT_7",143.211365,36.869663,72,1,NA,2210,2011-08-23,2011,1.13959133333333
"32297","1_2_LE07_046030_20110908_11",179,16,293,190,2236,718,10,"08-09-11",9,42.85817549,-123.8853778,0,"LANDSAT_7",148.702637,41.622517,233,1,NA,2046,2011-09-08,2011,0.565385333333333
"32298","1_2_LE07_046030_20110924_11",126,1,214,136,2556,639,20,"24-09-11",9,42.85817549,-123.8853778,0,"LANDSAT_7",153.667572,46.89801,139,1,NA,2420,2011-09-24,2011,1.815079
"32299","1_2_LE07_046030_20120505_11",210,16,317,239,2336,735,20,"05-05-12",9,42.85817549,-123.8853778,0,"LANDSAT_7",141.529236,31.545345,139,1,NA,2097,2012-05-05,2012,0.930558666666668
"32300","1_2_LE07_046030_20120606_11",248,16,420,336,2741,1017,2,"06-06-12",9,42.85817549,-123.8853778,0,"LANDSAT_7",134.110199,26.438332,57,1,NA,2405,2012-06-06,2012,0.834642666666667
"32301","1_2_LE07_046030_20120708_11",277,16,463,326,2796,1129,19,"08-07-12",9,42.85817549,-123.8853778,0,"LANDSAT_7",132.120941,27.553917,151,1,NA,2470,2012-07-08,2012,0.089309666666667
"32302","1_2_LE07_046030_20120724_11",193,5,366,224,2501,945,14,"24-07-12",9,42.85817549,-123.8853778,0,"LANDSAT_7",134.852203,29.933609,98,1,NA,2277,2012-07-24,2012,0.995990000000001
"32303","1_2_LE07_046030_20120809_11",166,16,301,186,2471,904,32,"09-08-12",9,42.85817549,-123.8853778,0,"LANDSAT_7",139.430771,33.258602,122,1,NA,2285,2012-08-09,2012,1.52580266666667
"32304","1_2_LE07_046030_20120825_11",156,10,279,177,2306,798,9,"25-08-12",9,42.85817549,-123.8853778,0,"LANDSAT_7",144.898941,37.426891,141,1,NA,2129,2012-08-25,2012,1.05486766666667
"32305","1_2_LE07_046030_20120926_11",124,16,187,130,1971,586,0,"26-09-12",9,42.85817549,-123.8853778,0,"LANDSAT_7",155.235779,47.644585,65,1,NA,1841,2012-09-26,2012,1.64256033333333
"32306","1_2_LE07_046030_20130508_11",497,16,581,499,2567,1156,33,"08-05-13",9,42.85817549,-123.8853778,0,"LANDSAT_7",141.677658,30.647923,329,0,NA,2068,2013-05-08,2013,-1.96091633333333
"32307","1_2_LE07_046030_20130609_11",170,16,414,220,2764,1036,0,"09-06-13",9,42.85817549,-123.8853778,0,"LANDSAT_7",134.1147,26.152103,49,1,NA,2544,2013-06-09,2013,1.07875333333333
"32308","1_2_LE07_046030_20130711_11",169,11,381,268,2677,1011,0,"11-07-13",9,42.85817549,-123.8853778,0,"LANDSAT_7",132.657242,27.818535,77,0,NA,2409,2013-07-11,2013,1.20944066666667
"32309","1_2_LE07_046030_20130727_11",160,16,353,186,2642,808,1,"27-07-13",9,42.85817549,-123.8853778,0,"LANDSAT_7",135.639404,30.415604,94,1,NA,2456,2013-07-27,2013,1.44888533333334
"32310","1_2_LE07_046030_20130812_11",250,16,324,260,2402,914,37,"12-08-13",9,42.85817549,-123.8853778,0,"LANDSAT_7",140.407013,33.899975,196,1,NA,2142,2013-08-12,2013,0.547279
"32311","1_2_LE07_046030_20130913_11",161,16,247,176,2013,710,17,"13-09-13",9,42.85817549,-123.8853778,0,"LANDSAT_7",151.356705,43.167374,154,1,NA,1837,2013-09-13,2013,1.17299033333334
"32312","1_2_LE07_046030_20140511_11",183,16,305,221,2352,879,11,"11-05-14",9,42.85817549,-123.8853778,0,"LANDSAT_7",141.636505,29.837399,89,1,NA,2131,2014-05-11,2014,1.12101766666667
"32313","1_2_LE07_046030_20140714_11",239,16,381,242,2610,1061,35,"14-07-14",9,42.85817549,-123.8853778,0,"LANDSAT_7",133.899719,27.901077,164,0,NA,2368,2014-07-14,2014,1.15359066666667
"32314","1_2_LE07_046030_20140730_11",159,3,314,203,2450,883,3,"30-07-14",9,42.85817549,-123.8853778,0,"LANDSAT_7",137.279587,30.665955,98,1,NA,2247,2014-07-30,2014,1.41209433333334
"32315","1_2_LE07_046030_20140831_11",127,16,245,141,2114,668,6,"31-08-14",9,42.85817549,-123.8853778,0,"LANDSAT_7",147.640747,38.81385,54,1,NA,1973,2014-08-31,2014,1.36515333333333
"32316","1_2_LE07_046030_20140916_11",152,16,246,139,2048,633,1,"16-09-14",9,42.85817549,-123.8853778,0,"LANDSAT_7",152.931396,43.904236,94,1,NA,1909,2014-09-16,2014,1.147868
"32317","1_2_LE07_046030_20150530_11",309,16,449,333,2287,912,47,"30-05-15",9,42.85817549,-123.8853778,0,"LANDSAT_7",138.07193,26.415257,161,0,NA,1954,2015-05-30,2015,-0.636237666666666
"32318","1_2_LE07_046030_20150615_11",246,16,400,261,2898,991,25,"15-06-15",9,42.85817549,-123.8853778,0,"LANDSAT_7",134.933777,25.504219,294,1,NA,2637,2015-06-15,2015,0.741739666666667
"32319","1_2_LE07_046030_20150701_11",213,16,368,208,2811,957,7,"01-07-15",9,42.85817549,-123.8853778,0,"LANDSAT_7",133.785721,26.127041,98,1,NA,2603,2015-07-01,2015,1.152004
"32320","1_2_LE07_046030_20150717_11",324,16,474,404,2544,973,4,"17-07-15",9,42.85817549,-123.8853778,0,"LANDSAT_7",135.242737,28.022751,165,0,NA,2140,2015-07-17,2015,0.579918666666666
"32321","1_2_LE07_046030_20150818_11",237,16,340,219,2380,773,0,"18-08-15",9,42.85817549,-123.8853778,0,"LANDSAT_7",143.950729,34.818974,234,1,NA,2161,2015-08-18,2015,0.991155333333335
"32322","1_2_LE07_046030_20150903_11",220,10,235,213,1152,534,28,"03-09-15",9,42.85817549,-123.8853778,0,"LANDSAT_7",149.389954,39.441822,220,4,NA,939,2015-09-03,2015,0.914615666666668
"32323","1_2_LE07_046030_20150919_11",126,16,199,126,1905,591,0,"19-09-15",9,42.85817549,-123.8853778,0,"LANDSAT_7",154.463806,44.670494,48,1,NA,1779,2015-09-19,2015,1.92034933333334
"32324","1_2_LE07_046030_20160703_11",173,16,365,207,2624,994,0,"03-07-16",9,42.85817549,-123.8853778,0,"LANDSAT_7",135.109299,25.993065,34,1,NA,2417,2016-07-03,2016,1.16883766666667
"32325","1_2_LE07_046030_20160820_11",208,16,299,205,2269,778,2,"20-08-16",9,42.85817549,-123.8853778,0,"LANDSAT_7",145.967453,35.268318,57,1,NA,2064,2016-08-20,2016,0.462070333333333
"32326","1_2_LE07_046030_20160905_11",142,3,236,206,1952,672,1,"05-09-16",9,42.85817549,-123.8853778,0,"LANDSAT_7",151.314499,40.061054,50,1,NA,1746,2016-09-05,2016,0.943377666666668
"32327","1_2_LE07_046030_20160921_11",302,16,210,135,720,199,36,"21-09-16",9,42.85817549,-123.8853778,0,"LANDSAT_7",156.191635,45.404037,184,4,NA,585,2016-09-21,2016,0.703085666666666
"32328","1_2_LE07_046030_20170503_11",166,16,302,211,2302,831,8,"03-05-17",9,42.85817549,-123.8853778,0,"LANDSAT_7",145.482117,31.209877,20,1,NA,2091,2017-05-03,2017,0.664734666666667
"32329","1_2_LE07_046030_20170519_11",213,16,326,253,2379,909,1,"19-05-17",9,42.85817549,-123.8853778,0,"LANDSAT_7",141.918121,27.575661,12,1,NA,2126,2017-05-19,2017,0.960231000000002
"32330","1_2_LE07_046030_20170620_11",203,16,420,228,2710,949,18,"20-06-17",9,42.85817549,-123.8853778,0,"LANDSAT_7",135.537415,25.189018,64,1,NA,2482,2017-06-20,2017,1.02395033333333
"32331","1_2_LE07_046030_20170706_11",208,16,402,239,2792,930,19,"06-07-17",9,42.85817549,-123.8853778,0,"LANDSAT_7",135.212234,26.2822,147,1,NA,2553,2017-07-06,2017,1.03536566666667
"32332","1_2_LE07_046030_20170807_11",446,11,568,429,2644,1188,19,"07-08-17",9,42.85817549,-123.8853778,0,"LANDSAT_7",141.647034,31.884869,316,0,NA,2215,2017-08-07,2017,0.170474666666667
"32333","1_2_LE07_046030_20170823_11",781,16,758,611,2511,893,45,"23-08-17",9,42.85817549,-123.8853778,0,"LANDSAT_7",146.843277,36.060932,258,1,NA,1900,2017-08-23,2017,-0.345801000000001
"32334","1_2_LE07_046030_20170924_11",269,16,380,330,2027,832,0,"24-09-17",9,42.85817549,-123.8853778,0,"LANDSAT_7",156.884583,46.376228,147,1,NA,1697,2017-09-24,2017,0.832386333333335
"32335","1_2_LE07_046030_20180522_11",192,16,347,239,2473,935,12,"22-05-18",9,42.85817549,-123.8853778,0,"LANDSAT_7",140.137939,27.399734,54,1,NA,2234,2018-05-22,2018,1.05506666666667
