system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,NO3,cloud_cover,date,elev,img_qual,lat,lon,ppt,radsat_qa_median,sensor,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
1_1_LT05_014030_19910504_0000000000000000000e,650.0,16,928.0,1097.0,2377.0,2647.0,2855.0,1731.0,0.79,19.0,1991-05-04,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,130.359192,36.11245,11.0,0.0,
1_1_LT05_014030_19910520_0000000000000000000e,554.0,16,884.0,933.0,2752.0,2728.0,2938.0,1604.0,0.79,0.0,1991-05-20,500,7.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,126.261612,32.822948,12.0,0.0,
1_1_LT05_014030_19910723_0000000000000000000e,438.0,16,775.0,549.0,4214.0,2337.0,2947.0,1049.0,0.79,50.0,1991-07-23,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,123.104942,34.096455,289.0,0.0,
1_1_LT05_014030_19910808_0000000000000000000e,344.0,16,688.0,571.0,3836.0,2292.0,2929.0,1114.0,0.79,27.0,1991-08-08,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,127.636864,37.015129,74.0,0.0,
1_1_LT05_014030_19920506_0000000000000000000e,1218.0,16,1319.0,1339.0,1637.0,1033.0,2776.0,587.0,0.79,51.0,1992-05-06,500,7.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,130.0728,35.278183,139.0,4.0,
1_1_LT05_014030_19920522_0000000000000000000e,657.0,16,916.0,990.0,2473.0,2338.0,2933.0,1448.0,0.79,16.0,1992-05-22,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,125.852867,32.299126,200.0,0.0,
1_1_LT05_014030_19920607_0000000000000000000e,2459.0,16,2480.0,2241.0,3527.0,2245.0,2888.0,1318.0,0.79,37.0,1992-06-07,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,122.184441,30.915436,579.0,8.0,
1_1_LT05_014030_19920623_0000000000000000000e,488.0,16,810.0,681.0,3458.0,2330.0,2893.0,1186.0,0.79,11.0,1992-06-23,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,120.234665,31.017445,144.0,0.0,
1_1_LT05_014030_19920725_0000000000000000000e,449.0,16,725.0,712.0,2874.0,2094.0,2929.0,1354.0,0.79,9.0,1992-07-25,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,123.55629,34.649681,193.0,0.0,
1_1_LT05_014030_19930509_0000000000000000000e,582.0,16,874.0,1076.0,2196.0,2519.0,2960.0,1871.0,0.79,0.0,1993-05-09,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,128.995407,34.801579,11.0,0.0,
1_1_LT05_014030_19930829_0000000000000000000e,397.0,16,703.0,628.0,3312.0,2364.0,2920.0,1192.0,0.79,13.0,1993-08-29,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,134.964188,42.25135,42.0,0.0,
1_1_LT05_014030_19930930_0000000000000000000e,502.0,16,729.0,767.0,2725.0,2299.0,2802.0,1161.0,0.79,55.0,1993-09-30,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,145.984039,51.792542,78.0,0.0,
1_1_LT05_014030_19940613_0000000000000000000e,533.0,16,859.0,750.0,3469.0,2561.0,2929.0,1363.0,0.79,10.0,1994-06-13,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,119.835968,31.495411,286.0,0.0,
1_1_LT05_014030_19950531_0000000000000000000e,540.0,16,843.0,834.0,2708.0,2623.0,2924.0,1477.0,0.79,0.0,1995-05-31,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,118.531799,33.977386,192.0,0.0,
1_1_LT05_014030_19950616_0000000000000000000e,435.0,16,755.0,602.0,3342.0,2468.0,2938.0,1231.0,0.79,0.0,1995-06-16,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,115.607826,33.555744,179.0,0.0,
1_1_LT05_014030_19950718_0000000000000000000e,594.0,16,973.0,735.0,3943.0,2404.0,2938.0,1182.0,0.79,64.0,1995-07-18,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,116.435501,36.347836,223.0,0.0,
1_1_LT05_014030_19950819_0000000000000000000e,349.0,16,665.0,554.0,3280.0,2249.0,2933.0,1124.0,0.79,14.0,1995-08-19,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,125.230736,42.432198,95.0,0.0,
1_1_LT05_014030_19950904_0000000000000000000e,450.0,16,702.0,576.0,3235.0,2417.0,2883.0,1091.0,0.79,38.0,1995-09-04,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,130.95665,46.439243,187.0,0.0,
1_1_LT05_014030_19960501_0000000000000000000e,782.0,12,995.0,1259.0,2652.0,3043.0,2836.0,2012.0,0.79,9.0,1996-05-01,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,127.161575,38.316856,112.0,0.0,
1_1_LT05_014030_19960602_0000000000000000000e,565.0,16,867.0,887.0,2849.0,2627.0,2947.0,1492.0,0.79,6.0,1996-06-02,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,119.695267,32.828018,129.0,0.0,
1_1_LT05_014030_19960805_0000000000000000000e,397.0,16,700.0,557.0,3637.0,2458.0,2942.0,1027.0,0.79,7.0,1996-08-05,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,124.616585,37.624947,144.0,0.0,
1_1_LT05_014030_19960821_0000000000000000000e,615.0,16,788.0,638.0,4131.0,2468.0,2924.0,1116.0,0.79,43.0,1996-08-21,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,130.391037,41.00816,382.0,0.0,
1_1_LT05_014030_19970723_0000000000000000000e,583.0,16,918.0,740.0,4166.0,2315.0,2836.0,1016.0,0.79,2.0,1997-07-23,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,125.777245,32.988815,112.0,4.0,
1_1_LT05_014030_19980507_0000000000000000000e,1057.0,8,1403.0,1497.0,2937.0,2797.0,2883.0,1731.0,0.79,57.0,1998-05-07,500,7.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,134.864731,33.23423,91.0,4.0,
1_1_LT05_014030_19980523_0000000000000000000e,533.0,16,859.0,811.0,3385.0,2810.0,2911.0,1623.0,0.79,0.0,1998-05-23,500,7.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,130.855927,30.143658,56.0,0.0,
1_1_LT05_014030_19980710_0000000000000000000e,468.0,1,667.0,424.0,4474.0,1951.0,2860.0,759.0,0.79,40.0,1998-07-10,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,125.954643,30.049534,352.0,4.0,
1_1_LT05_014030_19980827_0000000000000000000e,406.0,16,651.0,652.0,3266.0,2514.0,2933.0,1155.0,0.79,6.0,1998-08-27,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,139.46196,39.644032,107.0,0.0,
1_1_LT05_014030_19990611_0000000000000000000e,429.0,16,825.0,642.0,3748.0,2563.0,2942.0,1293.0,0.79,0.0,1999-06-11,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,126.823921,28.565441,73.0,0.0,
1_1_LT05_014030_19990627_0000000000000000000e,433.0,16,815.0,689.0,4146.0,2500.0,2968.0,1163.0,0.79,15.0,1999-06-27,500,7.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,125.179199,28.913403,165.0,0.0,
1_1_LT05_014030_20000917_0000000000000000000e,428.0,16,662.0,667.0,2461.0,1745.0,2841.0,802.0,0.79,53.0,2000-09-17,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,146.848236,46.111679,105.0,0.0,
1_1_LT05_014030_20010515_0000000000000000000e,632.0,16,1023.0,1150.0,2647.0,3013.0,2883.0,1932.0,0.79,21.0,2001-05-15,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,133.783783,31.111561,9.0,0.0,
1_1_LT05_014030_20010531_0000000000000000000e,863.0,16,1158.0,1088.0,3546.0,2731.0,2850.0,1546.0,0.79,25.0,2001-05-31,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,129.782303,28.855045,288.0,0.0,
1_1_LT05_014030_20020619_0000000000000000000e,466.0,16,857.0,716.0,3974.0,2504.0,2938.0,1256.0,0.79,11.0,2002-06-19,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,124.924255,28.905434,193.0,4.0,
1_1_LT05_014030_20020721_0000000000000000000e,360.0,16,672.0,512.0,3960.0,2293.0,2960.0,1088.0,0.79,7.0,2002-07-21,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,126.645096,32.082142,116.0,0.0,
1_1_LT05_014030_20020907_0000000000000000000e,431.0,16,669.0,670.0,3146.0,2446.0,2951.0,1235.0,0.79,1.0,2002-09-07,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,141.834946,43.371323,78.0,0.0,
1_1_LT05_014030_20030708_0000000000000000000e,371.0,3,447.0,318.0,1744.0,540.0,2915.0,260.0,0.79,79.0,2003-07-08,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,125.051231,30.0844,433.0,4.0,
1_1_LT05_014030_20030910_0000000000000000000e,462.0,16,680.0,682.0,3247.0,2329.0,2893.0,1022.0,0.79,0.0,2003-09-10,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,143.990265,43.777294,192.0,0.0,
1_1_LT05_014030_20030926_0000000000000000000e,407.0,16,641.0,650.0,3016.0,2294.0,2865.0,1111.0,0.79,21.0,2003-09-26,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,149.284317,48.851818,21.0,0.0,
1_1_LT05_014030_20040608_0000000000000000000e,479.0,16,820.0,689.0,3970.0,2760.0,2955.0,1287.0,0.79,13.0,2004-06-08,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,128.511993,28.132072,367.0,0.0,
1_1_LT05_014030_20040624_0000000000000000000e,423.0,16,766.0,645.0,4009.0,2477.0,2938.0,1152.0,0.79,8.0,2004-06-24,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,126.747177,28.185883,201.0,0.0,
1_1_LT05_014030_20040710_0000000000000000000e,859.0,16,1094.0,868.0,4489.0,2438.0,2911.0,1061.0,0.79,61.0,2004-07-10,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,127.472305,29.520538,412.0,0.0,
1_1_LT05_014030_20040811_0000000000000000000e,526.0,12,725.0,609.0,4178.0,2250.0,2915.0,967.0,0.79,51.0,2004-08-11,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,135.553223,35.166962,231.0,0.0,
1_1_LT05_014030_20040912_0000000000000000000e,219.0,16,280.0,209.0,895.0,389.0,2897.0,187.0,0.79,16.0,2004-09-12,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,147.049408,43.964329,148.0,0.0,
1_1_LT05_014030_20050510_0000000000000000000e,673.0,16,979.0,1149.0,2546.0,2896.0,2920.0,1774.0,0.79,1.0,2005-05-10,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,137.797012,31.232922,34.0,0.0,
1_1_LT05_014030_20050627_0000000000000000000e,397.0,16,679.0,516.0,3909.0,2355.0,2968.0,1108.0,0.79,6.0,2005-06-27,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,128.85025,27.51683,286.0,0.0,
1_1_LT05_014030_20050729_0000000000000000000e,450.0,16,842.0,773.0,3910.0,2523.0,2933.0,1197.0,0.79,16.0,2005-07-29,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,133.224091,31.741096,193.0,0.0,
1_1_LT05_014030_20060630_0000000000000000000e,441.0,16,773.0,547.0,4361.0,2537.0,2906.0,1122.0,0.79,42.0,2006-06-30,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,130.917358,26.973118,386.0,0.0,
1_1_LT05_014030_20060716_0000000000000000000e,352.0,16,710.0,543.0,3904.0,2236.0,2981.0,991.0,0.79,4.0,2006-07-16,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,132.371857,28.756916,143.0,0.0,
1_1_LT05_014030_20060801_0000000000000000000e,1112.0,15,1276.0,1112.0,4181.0,2644.0,2947.0,1503.0,0.79,36.0,2006-08-01,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,136.078903,31.573383,554.0,0.0,
1_1_LT05_014030_20060817_0000000000000000000e,356.0,16,628.0,600.0,3556.0,2389.0,2942.0,1122.0,0.79,15.0,2006-08-17,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,141.205582,35.269566,119.0,0.0,
1_1_LT05_014030_20060918_0000000000000000000e,657.0,16,898.0,857.0,2882.0,2325.0,2860.0,1162.0,0.79,13.0,2006-09-18,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,152.132584,44.846138,144.0,0.0,
1_1_LT05_014030_20070703_0000000000000000000e,485.0,15,859.0,688.0,4447.0,2589.0,2929.0,1171.0,0.79,20.0,2007-07-03,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,131.340683,27.087143,233.0,0.0,
1_1_LT05_014030_20070905_0000000000000000000e,395.0,16,661.0,591.0,3103.0,2185.0,2874.0,1077.0,0.79,8.0,2007-09-05,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,147.599243,40.635517,109.0,0.0,
1_1_LT05_014030_20070921_0000000000000000000e,405.0,16,636.0,681.0,2803.0,2167.0,2933.0,1048.0,0.79,6.0,2007-09-21,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,152.686752,45.837543,8.0,0.0,
1_1_LT05_014030_20080822_0000000000000000000e,356.0,16,620.0,462.0,3375.0,1967.0,2942.0,897.0,0.79,0.0,2008-08-22,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,140.231842,37.660603,99.0,0.0,
1_1_LT05_014030_20080923_0000000000000000000e,426.0,16,586.0,569.0,2748.0,2070.0,2865.0,986.0,0.79,1.0,2008-09-23,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,150.75415,47.517151,86.0,0.0,
1_1_LT05_014030_20090521_0000000000000000000e,492.0,16,836.0,826.0,2747.0,2554.0,2990.0,1409.0,0.79,0.0,2009-05-21,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,135.287979,29.023758,20.0,0.0,
1_1_LT05_014030_20090622_0000000000000000000e,526.5,11,850.0,631.0,4460.0,2416.0,2911.0,976.0,0.79,66.0,2009-06-22,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,129.450531,27.131004,104.0,0.0,
1_1_LT05_014030_20090825_0000000000000000000e,560.0,16,766.0,570.0,4256.0,2600.0,2915.0,1155.0,0.79,28.0,2009-08-25,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,142.631882,37.946571,314.0,0.0,
1_1_LT05_014030_20090910_0000000000000000000e,665.0,7,907.0,864.0,3358.0,2018.0,2766.0,999.0,0.79,32.0,2009-09-10,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,148.266724,42.702885,284.0,0.0,
1_1_LT05_014030_20090926_0000000000000000000e,326.0,16,530.0,559.0,2602.0,2008.0,2850.0,900.0,0.79,2.0,2009-09-26,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,153.274368,47.963531,8.0,0.0,
1_1_LT05_014030_20100524_0000000000000000000e,518.0,16,875.0,828.0,3228.0,2574.0,2929.0,1429.0,0.79,8.0,2010-05-24,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,135.703247,28.266468,175.0,0.0,
1_1_LT05_014030_20100625_0000000000000000000e,351.0,16,628.0,479.0,3870.0,2142.0,2924.0,994.0,0.79,7.0,2010-06-25,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,130.103333,26.976532,106.0,0.0,
1_1_LT05_014030_20100711_0000000000000000000e,399.0,16,732.0,558.0,4038.0,2201.0,2951.0,1022.0,0.79,36.0,2010-07-11,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,130.643921,28.437675,189.0,0.0,
1_1_LT05_014030_20100828_0000000000000000000e,348.0,16,581.0,494.0,3082.0,2109.0,2911.0,950.0,0.79,1.0,2010-08-28,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,143.851746,38.655457,143.0,0.0,
1_1_LT05_014030_20110511_0000000000000000000e,593.0,16,860.0,1022.0,2653.0,3054.0,2929.0,1787.0,0.79,25.0,2011-05-11,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,138.540909,30.84333,35.0,0.0,
1_1_LT05_014030_20110714_0000000000000000000e,324.0,16,652.0,436.0,3974.0,1997.0,2924.0,834.0,0.79,8.0,2011-07-14,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,130.456055,28.998569,95.0,0.0,
1_1_LT05_014030_20110730_0000000000000000000e,326.0,16,622.0,437.0,3865.0,2053.0,2924.0,833.0,0.79,8.0,2011-07-30,500,9.0,43.973099524179624,-74.22309706042795,53.34,0.0,LANDSAT_5,133.804718,31.698093,144.0,0.0,
1_1_LT05_014035_19840516_00000000000000000000,788.0,16,1271.0,1244.0,4211.0,2891.0,2929.0,1779.0,-9.0,12.0,1984-05-16,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,116.714973,29.8335,193.0,0.0,
1_1_LT05_014035_19840820_00000000000000000000,1604.0,16,1621.0,1408.0,3221.0,1296.0,2933.0,654.0,-9.0,31.0,1984-08-20,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,124.479317,35.625835,60.0,0.0,
1_1_LT05_014035_19840921_00000000000000000000,667.0,16,1016.0,1011.0,3394.0,2740.0,2986.0,1500.0,-9.0,0.0,1984-09-21,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,139.076614,43.395798,289.0,0.0,
1_1_LT05_014035_19850604_00000000000000000000,1008.0,16,1367.0,1453.0,3450.0,3766.0,2994.0,2596.0,-9.0,43.0,1985-06-04,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,111.531372,27.785809,386.0,0.0,
1_1_LT05_014035_19850620_00000000000000000000,682.0,16,1082.0,1125.0,3702.0,3070.0,2990.0,2023.0,-9.0,10.0,1985-06-20,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,108.898056,27.875435,193.0,0.0,
1_1_LT05_014035_19850807_00000000000000000000,882.0,3,1254.0,1120.0,4879.0,3478.0,2951.0,1720.0,-9.0,23.0,1985-08-07,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,118.682411,33.110943,347.0,8.0,
1_1_LT05_014035_19850908_00000000000000000000,1013.0,16,1224.0,1029.0,3772.0,2612.0,2981.0,1532.0,-9.0,10.0,1985-09-08,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,133.183685,39.878914,805.0,0.0,
1_1_LT05_014035_19860506_00000000000000000000,797.0,16,1158.0,1132.0,3531.0,2986.0,3015.0,1976.0,-9.0,0.0,1986-05-06,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,119.55101,32.248886,289.0,0.0,
1_1_LT05_014035_19860810_00000000000000000000,664.0,16,991.0,852.0,3732.0,2680.0,2929.0,1462.0,-9.0,14.0,1986-08-10,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,117.514359,35.020145,294.0,0.0,
1_1_LT05_014035_19860826_00000000000000000000,678.0,16,1023.0,873.0,3845.0,2670.0,2960.0,1456.0,-9.0,5.0,1986-08-26,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,124.534019,38.130417,376.0,0.0,
1_1_LT05_014035_19860927_00000000000000000000,560.0,16,911.0,798.0,3305.0,2475.0,2973.0,1397.0,-9.0,7.0,1986-09-27,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,138.325974,46.254265,289.0,0.0,
1_1_LT05_014035_19870509_00000000000000000000,678.0,16,1143.0,1107.0,3618.0,2896.0,3007.0,1847.0,-9.0,0.0,1987-05-09,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,118.268082,31.844135,193.0,0.0,
1_1_LT05_014035_19870610_00000000000000000000,770.0,16,1191.0,1096.0,4175.0,3012.0,2951.0,1821.0,-9.0,39.0,1987-06-10,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,108.795692,28.728264,289.0,0.0,
1_1_LT05_014035_19880612_00000000000000000000,689.0,16,1108.0,1055.0,3626.0,2822.0,2994.0,1746.0,-9.0,9.0,1988-06-12,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,109.930786,27.610146,192.0,0.0,
1_1_LT05_014035_19880628_00000000000000000000,611.0,16,1013.0,943.0,3708.0,2906.0,2994.0,1684.0,-9.0,2.0,1988-06-28,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,108.909523,28.215725,179.0,0.0,
1_1_LT05_014035_19880714_00000000000000000000,824.0,16,1196.0,1037.0,4225.0,2761.0,2947.0,1467.0,-9.0,19.0,1988-07-14,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,111.063019,29.64035,384.0,0.0,
1_1_LT05_014035_19880730_00000000000000000000,701.0,16,970.0,838.0,4113.0,2514.0,2998.0,1274.0,-9.0,1.0,1988-07-30,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,115.916054,31.708172,578.0,0.0,
1_1_LT05_014035_19880815_00000000000000000000,718.0,16,1078.0,964.0,3912.0,2682.0,2960.0,1357.0,-9.0,12.0,1988-08-15,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,122.597023,34.40934,190.0,0.0,
1_1_LT05_014035_19880916_00000000000000000000,640.0,16,961.0,887.0,3589.0,2532.0,2924.0,1351.0,-9.0,11.0,1988-09-16,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,137.280472,41.864918,193.0,0.0,
1_1_LT05_014035_19890514_00000000000000000000,902.0,16,1384.0,1297.0,4437.0,2992.0,2942.0,1859.0,-9.0,77.0,1989-05-14,22,7.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,117.692894,30.082218,289.0,0.0,
1_1_LT05_014035_19890530_00000000000000000000,805.0,16,1097.0,1049.0,3984.0,2710.0,2964.0,1661.0,-9.0,19.0,1989-05-30,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,112.289726,28.417336,291.0,0.0,
1_1_LT05_014035_19890615_00000000000000000000,635.0,16,982.0,916.0,3974.0,2487.0,2986.0,1325.0,-9.0,1.0,1989-06-15,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,108.778404,28.17384,193.0,0.0,
1_1_LT05_014035_19890701_00000000000000000000,624.0,16,1049.0,912.0,4180.0,2509.0,2947.0,1412.0,-9.0,9.0,1989-07-01,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,108.246223,29.016605,238.0,0.0,
1_1_LT05_014035_19900501_00000000000000000000,813.0,16,1173.0,1116.0,3385.0,2549.0,2938.0,1473.0,-9.0,13.0,1990-05-01,22,7.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,119.990913,34.090981,386.0,0.0,
1_1_LT05_014035_19900906_00000000000000000000,834.0,16,1054.0,929.0,3576.0,2619.0,2968.0,1466.0,-9.0,2.0,1990-09-06,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,129.248795,40.803001,771.0,0.0,
1_1_LT05_014035_19910504_00000000000000000000,941.0,3,1442.0,1347.0,4880.0,3058.0,2902.0,1916.0,-9.0,82.0,1991-05-04,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,119.62883,33.111713,289.0,0.0,
1_1_LT05_014035_19910605_00000000000000000000,953.0,16,1404.0,1249.0,4520.0,3360.0,3011.0,1947.0,-9.0,43.0,1991-06-05,22,7.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,109.347305,29.190487,384.0,4.0,
1_1_LT05_014035_19910707_00000000000000000000,671.0,16,1022.0,879.0,4410.0,2669.0,2964.0,1439.0,-9.0,36.0,1991-07-07,22,7.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,107.674797,30.311733,772.0,0.0,
1_1_LT05_014035_19910723_00000000000000000000,688.0,16,1018.0,913.0,3878.0,2695.0,2981.0,1478.0,-9.0,11.0,1991-07-23,22,7.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,111.270729,32.022427,482.0,0.0,
1_1_LT05_014035_19910909_00000000000000000000,533.0,16,883.0,783.0,3355.0,2414.0,2964.0,1325.0,-9.0,0.0,1991-09-09,22,7.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,131.707291,40.858166,287.0,0.0,
1_1_LT05_014035_19920607_00000000000000000000,871.0,16,1250.0,1050.0,3990.0,2786.0,2942.0,1592.0,-9.0,30.0,1992-06-07,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,108.881294,29.034157,754.0,0.0,
1_1_LT05_014035_19920623_00000000000000000000,671.0,16,1081.0,906.0,4184.0,2651.0,2964.0,1493.0,-9.0,6.0,1992-06-23,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,106.936752,29.380161,289.0,0.0,
1_1_LT05_014035_19920810_00000000000000000000,1474.0,16,1621.0,1390.0,4371.0,2559.0,2951.0,1364.0,-9.0,35.0,1992-08-10,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,117.985901,34.967857,578.0,0.0,
1_1_LT05_014035_19920911_00000000000000000000,20000.0,16,5807.0,5881.0,6776.0,6162.0,2860.0,4836.0,-9.0,44.0,1992-09-11,22,9.0,36.132501614267824,-77.1707991891115,0.0,2.0,LANDSAT_5,132.418564,41.819218,349.0,34.0,
1_1_LT05_014035_19920927_00000000000000000000,580.0,16,747.0,667.0,2895.0,1723.0,2920.0,792.0,-9.0,35.0,1992-09-27,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,139.044281,46.177021,287.0,0.0,
1_1_LT05_014035_19930525_00000000000000000000,903.0,16,1260.0,1214.0,4045.0,2781.0,2951.0,1707.0,-9.0,13.0,1993-05-25,22,9.0,36.132501614267824,-77.1707991891115,0.0,0.0,LANDSAT_5,112.174461,29.83395,400.0,0.0,
