"","system.index","B1_median","B2_count","B2_median","B3_median","B4_median","B5_median","cloud_cover","date","img_qual","lat","lon","radsat_qa_median","sensor","solar_az","solar_zen","sr_atmos_opacity_median","sr_cloud_qa_median",".geo","dvi","date1","year","prediction"
"13279","1_1_LT05_037033_19850605_48",855,17,1571,2489,3340,4162,30,"05-06-85",9,38.29824101,-110.3792796,0,"LANDSAT_5",116.940186,28.447571,8,0,NA,851,1985-06-05,1985,0.219968666666666
"13280","1_1_LT05_037033_19850621_48",906,17,1602,2491,3347,3903,1,"21-06-85",9,38.29824101,-110.3792796,0,"LANDSAT_5",114.531189,28.496513,8,0,NA,856,1985-06-21,1985,0.689383333333334
"13281","1_1_LT05_037033_19850723_48",1794,17,2474,3248,4057,4835,15,"23-07-85",9,38.29824101,-110.3792796,0,"LANDSAT_5",118.208572,31.639404,8,2,NA,809,1985-07-23,1985,-0.273407666666666
"13282","1_1_LT05_037033_19850808_48",852,17,1521,2416,3177,4007,4,"08-08-85",9,38.29824101,-110.3792796,0,"LANDSAT_5",123.566345,34.342857,8,0,NA,761,1985-08-08,1985,0.175063
"13283","1_1_LT05_037033_19850909_48",793,17,1471,2329,3107,3953,6,"09-09-85",9,38.29824101,-110.3792796,0,"LANDSAT_5",136.815567,41.82251,8,0,NA,778,1985-09-09,1985,0.354518000000001
"13284","1_1_LT05_037033_19850925_48",812,17,1479,2297,3094,3802,0,"25-09-85",9,38.29824101,-110.3792796,0,"LANDSAT_5",142.958862,46.484787,8,0,NA,797,1985-09-25,1985,0.217303999999999
"13285","1_1_LT05_037033_19860523_48",851,17,1539,2386,3185,3957,5,"23-05-86",9,38.29824101,-110.3792796,0,"LANDSAT_5",118.569878,30.530598,8,0,NA,799,1986-05-23,1986,0.174412
"13286","1_1_LT05_037033_19860624_48",1535,17,2127,2849,3618,3588,79,"24-06-86",9,38.29824101,-110.3792796,0,"LANDSAT_5",112.360611,29.871807,80,0,NA,769,1986-06-24,1986,0.150707
"13287","1_1_LT05_037033_19860726_48",761,17,1438,2277,3046,3781,4,"26-07-86",9,38.29824101,-110.3792796,0,"LANDSAT_5",116.723999,33.387375,8,0,NA,769,1986-07-26,1986,0.384444000000001
"13288","1_1_LT05_037033_19860827_48",1474,17,2023,2612,3270,3308,14,"27-08-86",9,38.29824101,-110.3792796,0,"LANDSAT_5",128.620346,39.664101,8,2,NA,658,1986-08-27,1986,0.533969000000002
"13289","1_1_LT05_037033_19870510_48",795,17,1410,2234,3025,3689,15,"10-05-87",9,38.29824101,-110.3792796,0,"LANDSAT_5",122.627617,32.625675,10,0,NA,791,1987-05-10,1987,0.275924666666667
"13290","1_1_LT05_037033_19870526_48",1055,17,1749,2658,3549,4242,83,"26-05-87",9,38.29824101,-110.3792796,0,"LANDSAT_5",117.783401,30.187389,133,4,NA,891,1987-05-26,1987,0.564189666666667
"13291","1_1_LT05_037033_19870611_48",827,17,1495,2316,3134,3927,3,"11-06-87",9,38.29824101,-110.3792796,0,"LANDSAT_5",114.12944,29.271709,8,0,NA,818,1987-06-11,1987,0.246984999999999
"13292","1_1_LT05_037033_19870713_48",804,17,1352,2270,3150,3920,0,"13-07-87",9,38.29824101,-110.3792796,0,"LANDSAT_5",114.484917,31.005192,8,0,NA,880,1987-07-13,1987,0.439138000000001
"13293","1_1_LT05_037033_19870729_48",801,17,1441,2206,2976,3629,57,"29-07-87",9,38.29824101,-110.3792796,0,"LANDSAT_5",118.677673,33.126648,169,0,NA,770,1987-07-29,1987,0.112138333333333
"13294","1_1_LT05_037033_19870814_48",786,17,1460,2228,3002,3676,21,"14-08-87",9,38.29824101,-110.3792796,0,"LANDSAT_5",124.696846,35.939098,8,0,NA,774,1987-08-14,1987,0.397097333333335
"13295","1_1_LT05_037033_19870830_48",783,17,1485,2283,3024,3754,1,"30-08-87",9,38.29824101,-110.3792796,0,"LANDSAT_5",131.561478,39.452286,8,0,NA,741,1987-08-30,1987,0.417935333333335
"13296","1_1_LT05_037033_19870915_48",789,17,1364,2161,2888,3665,0,"15-09-87",9,38.29824101,-110.3792796,0,"LANDSAT_5",138.358627,43.634926,8,0,NA,727,1987-09-15,1987,0.294466000000001
"13297","1_1_LT05_037033_19880512_48",830,17,1470,2299,3012,3878,1,"12-05-88",9,38.29824101,-110.3792796,0,"LANDSAT_5",123.911667,31.027866,8,0,NA,713,1988-05-12,1988,0.222808
"13298","1_1_LT05_037033_19880528_48",846,17,1478,2321,3078,3881,1,"28-05-88",9,38.29824101,-110.3792796,0,"LANDSAT_5",119.006035,28.871342,8,0,NA,757,1988-05-28,1988,0.191648999999999
"13299","1_1_LT05_037033_19880613_48",853,17,1513,2298,3064,3858,21,"13-06-88",9,38.29824101,-110.3792796,0,"LANDSAT_5",115.493294,28.237667,12,0,NA,766,1988-06-13,1988,0.217327666666666
"13300","1_1_LT05_037033_19880715_48",809,17,1451,2262,2960,3770,9,"15-07-88",7,38.29824101,-110.3792796,0,"LANDSAT_5",116.578804,30.449272,8,0,NA,698,1988-07-15,1988,0.151516666666666
"13301","1_1_LT05_037033_19880731_48",906,17,1593,2422,3165,3949,27,"31-07-88",9,38.29824101,-110.3792796,0,"LANDSAT_5",121.078964,32.790539,50,0,NA,743,1988-07-31,1988,0.811103666666666
"13302","1_1_LT05_037033_19880901_48",831,17,1448,2192,2849,3758,1,"01-09-88",9,38.29824101,-110.3792796,0,"LANDSAT_5",134.009323,39.584839,19,0,NA,657,1988-09-01,1988,0.247407333333333
"13303","1_1_LT05_037033_19880917_48",762,17,1362,2093,2750,3587,13,"17-09-88",9,38.29824101,-110.3792796,0,"LANDSAT_5",140.56546,43.990284,8,0,NA,657,1988-09-17,1988,0.219581666666666
"13304","1_1_LT05_037033_19890515_48",615,17,1012,1462,2013,2000,69,"15-05-89",9,38.29824101,-110.3792796,0,"LANDSAT_5",122.349983,30.889729,8,0,NA,551,1989-05-15,1989,-0.216398
"13305","1_1_LT05_037033_19890531_48",831,17,1525,2393,3128,3995,27,"31-05-89",9,38.29824101,-110.3792796,0,"LANDSAT_5",117.491226,29.085495,8,0,NA,735,1989-05-31,1989,0.223486666666666
"13306","1_1_LT05_037033_19890616_48",822,17,1490,2363,3111,3990,0,"16-06-89",9,38.29824101,-110.3792796,0,"LANDSAT_5",114.280418,28.768646,8,0,NA,748,1989-06-16,1989,0.283234
"13307","1_1_LT05_037033_19890702_48",832,17,1493,2403,3109,4083,0,"02-07-89",9,38.29824101,-110.3792796,0,"LANDSAT_5",113.777847,29.649109,8,0,NA,706,1989-07-02,1989,0.190297
"13308","1_1_LT05_037033_19890718_48",808,17,1433,2312,2966,3898,0,"18-07-89",9,38.29824101,-110.3792796,0,"LANDSAT_5",116.116028,31.42606,8,0,NA,654,1989-07-18,1989,0.216036
"13309","1_1_LT05_037033_19890803_48",936,17,1711,2699,3470,4466,9,"03-08-89",9,38.29824101,-110.3792796,0,"LANDSAT_5",120.828995,33.92844,8,0,NA,771,1989-08-03,1989,0.555596333333335
"13310","1_1_LT05_037033_19890819_48",767,17,1447,2228,2907,3610,15,"19-08-89",9,38.29824101,-110.3792796,0,"LANDSAT_5",127.009224,37.1082,8,0,NA,679,1989-08-19,1989,0.213934666666666
"13311","1_1_LT05_037033_19890904_48",1374,17,2166,3130,3985,4939,35,"04-09-89",7,38.29824101,-110.3792796,0,"LANDSAT_5",133.693314,40.965038,8,4,NA,855,1989-09-04,1989,0.192029333333333
"13312","1_1_LT05_037033_19890920_48",723,17,1460,2198,2890,3570,64,"20-09-89",9,38.29824101,-110.3792796,0,"LANDSAT_5",140.048248,45.430367,8,0,NA,692,1989-09-20,1989,0.257842333333333
"13487","1_1_LT05_038029_19840508_90",3268,15,4099,4159,4625,470,2,"08-05-84",7,44.06669275,-110.5944899,0,"LANDSAT_5",133.065231,34.944279,32,16,NA,466,1984-05-08,1984,-2.12763533333333
"13488","1_1_LT05_038029_19840625_90",1144.5,5,1461,1487,2292,751,9,"25-06-84",9,44.06669275,-110.5944899,0,"LANDSAT_5",124.539139,30.789757,33,16,NA,805,1984-06-25,1984,-0.056893
"13489","1_1_LT05_038029_19850612_90",907,15,1076,1058,1945,1361,23,"12-06-85",9,44.06669275,-110.5944899,0,"LANDSAT_5",126.324593,30.305008,137,0,NA,887,1985-06-12,1985,0.738926999999999
"13490","1_1_LT05_038029_19850714_90",293,15,432,421,1605,1300,11,"14-07-85",9,44.06669275,-110.5944899,0,"LANDSAT_5",126.032692,32.431931,9,0,NA,1184,1985-07-14,1985,1.311384
"13491","1_1_LT05_038029_19860514_90",20000,15,4242,4236,4914,866,25,"14-05-86",9,44.06669275,-110.5944899,2,"LANDSAT_5",130.560791,34.251221,142,16,NA,678,1986-05-14,1986,-1.65731077777777
"13492","1_1_LT05_038029_19860530_90",2287,15,2615,2646,3237,395,0,"30-05-86",9,44.06669275,-110.5944899,0,"LANDSAT_5",126.608185,31.964596,8,16,NA,591,1986-05-30,1986,-0.540895333333334
"13493","1_1_LT05_038029_19860701_90",290,15,429,447,1441,1186,3,"01-07-86",9,44.06669275,-110.5944899,0,"LANDSAT_5",122.610565,32.032917,8,0,NA,994,1986-07-01,1986,1.15051966666667
"13494","1_1_LT05_038029_19860717_90",245,15,409,339,1460,1080,0,"17-07-86",9,44.06669275,-110.5944899,0,"LANDSAT_5",123.96048,33.931816,9,0,NA,1121,1986-07-17,1986,-0.380893000000001
"13495","1_1_LT05_038029_19860802_90",263,15,425,382,1513,1168,1,"02-08-86",9,44.06669275,-110.5944899,0,"LANDSAT_5",127.424973,36.748901,14,0,NA,1131,1986-08-02,1986,0.736398000000001
"13496","1_1_LT05_038029_19860818_90",311,15,453,404,1524,1156,6,"18-08-86",9,44.06669275,-110.5944899,0,"LANDSAT_5",132.278534,40.344864,15,0,NA,1120,1986-08-18,1986,0.523338666666666
"13497","1_1_LT05_038029_19860903_90",249,15,381,333,1430,1124,41,"03-09-86",9,44.06669275,-110.5944899,0,"LANDSAT_5",137.718521,44.62458,18,0,NA,1097,1986-09-03,1986,-0.409394333333334
"13498","1_1_LT05_038029_19870602_90",366,15,552,527,1469,1156,3,"02-06-87",9,44.06669275,-110.5944899,0,"LANDSAT_5",126.215553,31.607903,18,0,NA,942,1987-06-02,1987,-0.768924
"13499","1_1_LT05_038029_19870618_90",327,15,514,464,1599,1340,25,"18-06-87",9,44.06669275,-110.5944899,0,"LANDSAT_5",123.812149,31.050743,43,0,NA,1135,1987-06-18,1987,1.183588
"13500","1_1_LT05_038029_19870704_90",338,15,537,453,1737,1342,38,"04-07-87",9,44.06669275,-110.5944899,0,"LANDSAT_5",123.481865,31.875648,101,0,NA,1284,1987-07-04,1987,0.589217666666667
"13501","1_1_LT05_038029_19870720_90",261,15,445,370,1539,1183,20,"20-07-87",9,44.06669275,-110.5944899,0,"LANDSAT_5",125.540382,33.812763,9,0,NA,1169,1987-07-20,1987,-0.170855666666667
"13502","1_1_LT05_038029_19870821_90",452,15,562,536,1626,1225,33,"21-08-87",9,44.06669275,-110.5944899,0,"LANDSAT_5",134.910767,40.324051,141,0,NA,1090,1987-08-21,1987,0.244989999999999
"13503","1_1_LT05_038029_19870906_90",273,15,386,372,1329,1053,2,"06-09-87",9,44.06669275,-110.5944899,0,"LANDSAT_5",140.625031,44.67469,10,0,NA,957,1987-09-06,1987,-0.395093333333334
"13504","1_1_LT05_038029_19870922_90",249,15,387,372,1216,1073,0,"22-09-87",9,44.06669275,-110.5944899,0,"LANDSAT_5",146.029495,49.580448,9,0,NA,844,1987-09-22,1987,-1.28160333333333
"13505","1_1_LT05_038029_19880604_90",898,4,1157,1215,2041,795,3,"04-06-88",9,44.06669275,-110.5944899,0,"LANDSAT_5",127.805534,30.561749,10,1,NA,826,1988-06-04,1988,0.486874
"13506","1_1_LT05_038029_19880722_90",339,15,490,445,1587,1215,0,"22-07-88",9,44.06669275,-110.5944899,0,"LANDSAT_5",127.765266,33.577396,154,0,NA,1142,1988-07-22,1988,0.618546000000001
"13507","1_1_LT05_038029_19880823_90",1226,15,1162,968,1627,1090,0,"23-08-88",9,44.06669275,-110.5944899,0,"LANDSAT_5",137.227921,40.54649,180,0,NA,659,1988-08-23,1988,-0.521454333333334
"13508","1_1_LT05_038029_19880908_90",670,15,713,668,1081,1212,13,"08-09-88",7,44.06669275,-110.5944899,0,"LANDSAT_5",142.769638,45.093956,227,0,NA,413,1988-09-08,1988,0.984459333333333
"13509","1_1_LT05_038029_19890506_90",2942,15,3273,3389,3542,405,1,"06-05-89",9,44.06669275,-110.5944899,0,"LANDSAT_5",133.874817,35.397678,61,16,NA,153,1989-05-06,1989,-1.15640766666666
"13510","1_1_LT05_038029_19890725_90",328,15,448,525,1105,1579,19,"25-07-89",9,44.06669275,-110.5944899,0,"LANDSAT_5",127.114632,34.5853,9,0,NA,580,1989-07-25,1989,-0.383378333333334
"13511","1_1_LT05_038029_19890810_90",270,15,341,339,622,667,50,"10-08-89",9,44.06669275,-110.5944899,0,"LANDSAT_5",131.439224,37.84066,77,0,NA,283,1989-08-10,1989,-0.494871666666667
"13512","1_1_LT05_038029_19890826_90",298,15,401,486,1002,1304,34,"26-08-89",9,44.06669275,-110.5944899,0,"LANDSAT_5",136.719223,41.836098,9,0,NA,516,1989-08-26,1989,0.724398333333335
"13513","1_1_LT05_038029_19890911_90",446,15,549,624,1056,1239,24,"11-09-89",9,44.06669275,-110.5944899,0,"LANDSAT_5",142.170456,46.475079,70,0,NA,432,1989-09-11,1989,-0.447909333333334
"13650","1_1_LT05_038032_19840508_41",1622,16,2327,2742,3360,4281,1,"08-05-84",7,40.44732607,-111.809487,0,"LANDSAT_5",126.589287,32.846046,15,0,NA,618,1984-05-08,1984,0.631295
"13651","1_1_LT05_038032_19840609_41",1335,16,1782,2106,2891,2898,23,"09-06-84",9,40.44732607,-111.809487,0,"LANDSAT_5",118.230591,29.064541,153,4,NA,785,1984-06-09,1984,0.434483333333335
"13652","1_1_LT05_038032_19850612_41",1058,16,1520,1691,3540,3239,1,"12-06-85",9,40.44732607,-111.809487,0,"LANDSAT_5",118.359528,28.718018,9,0,NA,1849,1985-06-12,1985,-0.0369753333333337
"13653","1_1_LT05_038032_19850714_41",987,16,1434,1712,3123,3310,7,"14-07-85",9,40.44732607,-111.809487,0,"LANDSAT_5",118.654602,30.845432,34,0,NA,1411,1985-07-14,1985,0.742502333333332
"13654","1_1_LT05_038032_19850730_41",983,16,1448,1699,3005,3226,18,"30-07-85",9,40.44732607,-111.809487,0,"LANDSAT_5",122.665298,33.257732,32,0,NA,1306,1985-07-30,1985,0.778027666666664
"13655","1_1_LT05_038032_19850815_41",1027,16,1506,1788,3057,3336,1,"15-08-85",9,40.44732607,-111.809487,0,"LANDSAT_5",128.351761,36.402634,10,0,NA,1269,1985-08-15,1985,0.795493333333331
"13656","1_1_LT05_038032_19850831_41",968,16,1445,1691,2902,3206,0,"31-08-85",9,40.44732607,-111.809487,0,"LANDSAT_5",134.733612,40.245636,9,0,NA,1211,1985-08-31,1985,0.642461
"13657","1_1_LT05_038032_19850916_41",874,16,1333,1642,2884,3284,0,"16-09-85",7,40.44732607,-111.809487,0,"LANDSAT_5",140.979431,44.731098,10,0,NA,1242,1985-09-16,1985,0.450965000000001
"13658","1_1_LT05_038032_19860530_41",929,16,1381,1513,3097,2915,2,"30-05-86",9,40.44732607,-111.809487,0,"LANDSAT_5",119.136696,30.339897,9,0,NA,1584,1986-05-30,1986,0.537524000000001
"13659","1_1_LT05_038032_19860615_41",838,16,1220,1283,3311,2430,1,"15-06-86",9,40.44732607,-111.809487,0,"LANDSAT_5",115.851906,29.885361,26,0,NA,2028,1986-06-15,1986,-1.041157
"13660","1_1_LT05_038032_19860701_41",778,16,1172,1299,3272,2524,1,"01-07-86",9,40.44732607,-111.809487,0,"LANDSAT_5",115.011795,30.69463,11,0,NA,1973,1986-07-01,1986,-1.62887766666666
"13661","1_1_LT05_038032_19860717_41",634,16,928,1056,2588,2249,2,"17-07-86",9,40.44732607,-111.809487,0,"LANDSAT_5",116.907715,32.47871,13,0,NA,1532,1986-07-17,1986,-0.46859
"13662","1_1_LT05_038032_19860802_41",718,16,1096,1242,2651,2601,1,"02-08-86",9,40.44732607,-111.809487,0,"LANDSAT_5",121.119507,35.023666,51,0,NA,1409,1986-08-02,1986,-0.130989333333334
"13663","1_1_LT05_038032_19860818_41",730,16,1044,1200,2569,2523,8,"18-08-86",9,40.44732607,-111.809487,0,"LANDSAT_5",126.831276,38.25795,13,0,NA,1369,1986-08-18,1986,0.274527
"13664","1_1_LT05_038032_19860903_41",640,16,1007,1107,2436,2470,1,"03-09-86",9,40.44732607,-111.809487,0,"LANDSAT_5",133.1474,42.156017,18,0,NA,1329,1986-09-03,1986,0.0247513333333333
"13665","1_1_LT05_038032_19870602_41",771,16,1087,1222,2600,2449,0,"02-06-87",9,40.44732607,-111.809487,0,"LANDSAT_5",118.60437,30.025265,27,4,NA,1378,1987-06-02,1987,0.625186999999999
"13666","1_1_LT05_038032_19870618_41",840,16,1194,1342,2739,2615,5,"18-06-87",9,40.44732607,-111.809487,0,"LANDSAT_5",115.968132,29.647053,9,0,NA,1397,1987-06-18,1987,0.504566666666667
"13667","1_1_LT05_038032_19870720_41",1322,2,1730,1890,2948,3009,65,"20-07-87",9,40.44732607,-111.809487,0,"LANDSAT_5",118.493752,32.26112,18,0,NA,1058,1987-07-20,1987,0.550378000000001
"13668","1_1_LT05_038032_19870906_41",1281,16,1493,1532,2513,2930,3,"06-09-87",9,40.44732607,-111.809487,0,"LANDSAT_5",136.165741,42.034943,575,0,NA,981,1987-09-06,1987,0.749188999999998
"13669","1_1_LT05_038032_19870922_41",837,16,1131,1370,2154,2951,0,"22-09-87",9,40.44732607,-111.809487,0,"LANDSAT_5",142.394745,46.601669,9,0,NA,784,1987-09-22,1987,1.06739266666666
"13670","1_1_LT05_038032_19880503_41",965,16,1262,1388,2234,2362,6,"03-05-88",9,40.44732607,-111.809487,0,"LANDSAT_5",128.968384,33.595406,186,0,NA,846,1988-05-03,1988,0.532165666666667
"13671","1_1_LT05_038032_19880519_41",916,16,1222,1430,2652,2835,12,"19-05-88",9,40.44732607,-111.809487,0,"LANDSAT_5",124.225311,30.445942,64,0,NA,1222,1988-05-19,1988,0.448015333333333
"13672","1_1_LT05_038032_19880604_41",738,16,1105,1207,2760,2441,1,"04-06-88",7,40.44732607,-111.809487,0,"LANDSAT_5",119.976028,28.868092,9,0,NA,1553,1988-06-04,1988,-0.867879333333334
"13673","1_1_LT05_038032_19880620_41",875,16,1202,1356,3157,2533,22,"20-06-88",9,40.44732607,-111.809487,0,"LANDSAT_5",117.544495,28.76844,43,0,NA,1801,1988-06-20,1988,-0.150497333333333
"13674","1_1_LT05_038032_19880706_41",784,16,1157,1372,2789,2613,3,"06-07-88",9,40.44732607,-111.809487,0,"LANDSAT_5",117.793541,29.852428,9,0,NA,1417,1988-07-06,1988,-0.22549
"13675","1_1_LT05_038032_19880722_41",871,16,1221,1520,2753,2884,2,"22-07-88",9,40.44732607,-111.809487,0,"LANDSAT_5",120.734413,31.857094,16,0,NA,1233,1988-07-22,1988,0.450937333333334
"13676","1_1_LT05_038032_19880807_41",679,16,993,1208,2259,2430,15,"07-08-88",9,40.44732607,-111.809487,0,"LANDSAT_5",125.797928,34.630619,14,0,NA,1051,1988-08-07,1988,0.114404
"13677","1_1_LT05_038032_19880823_41",794,16,1142,1413,2437,2888,0,"23-08-88",9,40.44732607,-111.809487,0,"LANDSAT_5",132.008804,38.13126,8,0,NA,1024,1988-08-23,1988,0.738591333333332
"13678","1_1_LT05_038032_19880924_41",812,16,1186,1455,2232,2881,1,"24-09-88",9,40.44732607,-111.809487,0,"LANDSAT_5",144.406448,47.077061,8,0,NA,777,1988-09-24,1988,0.942754666666664
"13679","1_1_LT05_038032_19890506_41",940,16,1320,1443,2736,2712,17,"06-05-89",9,40.44732607,-111.809487,0,"LANDSAT_5",127.549919,33.234962,177,0,NA,1293,1989-05-06,1989,0.583965
"13680","1_1_LT05_038032_19890522_41",753,16,1120,1250,2642,2541,2,"22-05-89",9,40.44732607,-111.809487,0,"LANDSAT_5",122.679077,30.42189,11,4,NA,1392,1989-05-22,1989,0.0666813333333335
"13681","1_1_LT05_038032_19890607_41",815,16,1184,1305,2741,2645,11,"07-06-89",9,40.44732607,-111.809487,0,"LANDSAT_5",118.55761,29.19524,11,0,NA,1436,1989-06-07,1989,0.488121666666666
"13682","1_1_LT05_038032_19890709_41",1015,16,1434,1739,2678,3231,28,"09-07-89",9,40.44732607,-111.809487,0,"LANDSAT_5",117.07209,30.716087,46,0,NA,939,1989-07-09,1989,0.571292666666667
"13683","1_1_LT05_038032_19890725_41",1191,16,1740,2082,3055,3658,11,"25-07-89",9,40.44732607,-111.809487,0,"LANDSAT_5",120.323692,32.90136,32,0,NA,973,1989-07-25,1989,0.734492666666666
"13684","1_1_LT05_038032_19890810_41",966,16,1397,1726,2637,3254,19,"10-08-89",9,40.44732607,-111.809487,0,"LANDSAT_5",125.493805,35.826771,12,0,NA,911,1989-08-10,1989,0.615872333333333
"13685","1_1_LT05_038032_19890826_41",1171,16,1614,1929,2819,3511,4,"26-08-89",9,40.44732607,-111.809487,0,"LANDSAT_5",131.693771,39.445572,8,0,NA,890,1989-08-26,1989,0.693684333333332
"13686","1_1_LT05_038032_19890927_41",1208,16,1609,1921,2812,3439,60,"27-09-89",7,40.44732607,-111.809487,0,"LANDSAT_5",143.74794,48.527798,36,0,NA,891,1989-09-27,1989,0.584621666666667
"13834","1_1_LT05_039030_19840531_6",683,15,983,1078,2842,2409,28,"31-05-84",9,43.11634642,-112.77365,0,"LANDSAT_5",125.297363,30.574215,117,0,NA,1764,1984-05-31,1984,-2.31006066666667
"13835","1_1_LT05_039030_19840702_6",556,15,888,1055,2643,2680,0,"02-07-84",9,43.11634642,-112.77365,0,"LANDSAT_5",122.046089,30.735535,97,0,NA,1588,1984-07-02,1984,-0.944443999999999
"13836","1_1_LT05_039030_19840920_6",714,15,905,924,1770,1522,37,"20-09-84",9,43.11634642,-112.77365,0,"LANDSAT_5",145.188568,47.935181,97,8,NA,846,1984-09-20,1984,1.099849
"13837","1_1_LT05_039030_19850619_6",670,15,1002,1186,2465,2805,0,"19-06-85",9,43.11634642,-112.77365,0,"LANDSAT_5",122.854408,29.768757,92,8,NA,1279,1985-06-19,1985,-0.110703333333333
"13838","1_1_LT05_039030_19850705_6",858,15,1213,1466,2451,3580,0,"05-07-85",9,43.11634642,-112.77365,0,"LANDSAT_5",122.640999,30.795765,203,0,NA,985,1985-07-05,1985,1.49725133333333
"13839","1_1_LT05_039030_19850721_6",826,15,1190,1424,2401,3167,4,"21-07-85",9,43.11634642,-112.77365,0,"LANDSAT_5",124.903496,32.877029,151,0,NA,977,1985-07-21,1985,0.639206333333332
"13840","1_1_LT05_039030_19850806_6",680,15,970,1194,2093,2599,0,"06-08-85",9,43.11634642,-112.77365,0,"LANDSAT_5",129.202118,35.827587,39,8,NA,899,1985-08-06,1985,0.244262999999999
"13841","1_1_LT05_039030_19850822_6",850,15,1213,1390,2399,3315,19,"22-08-85",9,43.11634642,-112.77365,0,"LANDSAT_5",134.665207,39.539753,66,0,NA,1009,1985-08-22,1985,1.04818466666666
"13842","1_1_LT05_039030_19860606_6",480,15,787,846,2270,2188,5,"06-06-86",9,43.11634642,-112.77365,0,"LANDSAT_5",122.616959,30.917114,88,8,NA,1424,1986-06-06,1986,0.331152999999999
"13843","1_1_LT05_039030_19860622_6",493,15,733,824,2346,1810,1,"22-06-86",7,43.11634642,-112.77365,0,"LANDSAT_5",120.345062,30.94632,56,8,NA,1522,1986-06-22,1986,0.427263666666666
"13844","1_1_LT05_039030_19860825_6",703,15,1094,1227,2645,2910,29,"25-08-86",9,43.11634642,-112.77365,0,"LANDSAT_5",132.986511,41.354847,87,8,NA,1418,1986-08-25,1986,0.0927923333333331
"13845","1_1_LT05_039030_19860910_6",615,15,918,1038,2411,2410,18,"10-09-86",9,43.11634642,-112.77365,0,"LANDSAT_5",138.725174,45.787281,49,8,NA,1373,1986-09-10,1986,-0.496948666666668
"13846","1_1_LT05_039030_19870508_6",728,15,1049,1106,2654,2521,4,"08-05-87",9,43.11634642,-112.77365,0,"LANDSAT_5",129.802048,34.920723,46,2,NA,1548,1987-05-08,1987,0.397227333333333
"13847","1_1_LT05_039030_19870524_6",1094,15,1394,1472,2882,2514,73,"24-05-87",9,43.11634642,-112.77365,0,"LANDSAT_5",125.798447,31.98048,171,4,NA,1410,1987-05-24,1987,0.22778
"13848","1_1_LT05_039030_19870625_6",793,15,1128,1356,2641,2881,0,"25-06-87",9,43.11634642,-112.77365,0,"LANDSAT_5",120.825699,30.741562,89,0,NA,1285,1987-06-25,1987,0.779321666666667
"13849","1_1_LT05_039030_19870812_6",659,15,967,1034,2860,2432,0,"12-08-87",7,43.11634642,-112.77365,0,"LANDSAT_5",129.909882,37.462811,44,8,NA,1826,1987-08-12,1987,-3.65150066666666
"13850","1_1_LT05_039030_19870828_6",721,15,1032,1229,2551,2537,2,"28-08-87",9,43.11634642,-112.77365,0,"LANDSAT_5",135.789154,41.310162,34,8,NA,1322,1987-08-28,1987,0.260723999999999
"13851","1_1_LT05_039030_19870913_6",814,15,1167,1293,2712,2764,14,"13-09-87",9,43.11634642,-112.77365,0,"LANDSAT_5",141.741531,45.810318,38,8,NA,1419,1987-09-13,1987,0.363238999999999
"13852","1_1_LT05_039030_19870929_6",856,15,1245,1534,2411,3055,0,"29-09-87",9,43.11634642,-112.77365,0,"LANDSAT_5",147.069778,50.799709,8,8,NA,877,1987-09-29,1987,0.663497666666665
"13853","1_1_LT05_039030_19880510_6",774,15,1095,1233,2250,2506,1,"10-05-88",9,43.11634642,-112.77365,0,"LANDSAT_5",131.397766,33.398514,18,8,NA,1017,1988-05-10,1988,0.740291333333333
"13854","1_1_LT05_039030_19880526_6",802,15,1119,1260,2723,2566,30,"26-05-88",9,43.11634642,-112.77365,0,"LANDSAT_5",127.292534,30.732151,151,8,NA,1463,1988-05-26,1988,-0.193483
"13855","1_1_LT05_039030_19880611_6",719,15,1020,1165,2821,2275,2,"11-06-88",9,43.11634642,-112.77365,0,"LANDSAT_5",123.988098,29.664818,89,8,NA,1656,1988-06-11,1988,-1.71336566666667
"13856","1_1_LT05_039030_19880627_6",677,15,984,1171,2585,2408,1,"27-06-88",9,43.11634642,-112.77365,0,"LANDSAT_5",122.622749,30.059494,88,8,NA,1414,1988-06-27,1988,-0.205159
"13857","1_1_LT05_039030_19880713_6",767,15,1113,1375,2586,2536,0,"13-07-88",9,43.11634642,-112.77365,0,"LANDSAT_5",123.77887,31.636261,75,8,NA,1211,1988-07-13,1988,0.0659823333333337
"13858","1_1_LT05_039030_19880729_6",956,15,1392,1667,2968,2691,0,"29-07-88",7,43.11634642,-112.77365,0,"LANDSAT_5",127.244385,34.164467,115,8,NA,1301,1988-07-29,1988,0.616766333333333
"13859","1_1_LT05_039030_19880814_6",1026,15,1457,1784,2759,3394,0,"14-08-88",9,43.11634642,-112.77365,0,"LANDSAT_5",132.309235,37.503857,19,8,NA,975,1988-08-14,1988,0.663793333333332
"13860","1_1_LT05_039030_19880830_6",1118,15,1566,1895,2668,3530,0,"30-08-88",9,43.11634642,-112.77365,0,"LANDSAT_5",138.099472,41.570023,190,8,NA,773,1988-08-30,1988,0.664900999999999
"13861","1_1_LT05_039030_19880915_6",1045,15,1448,1711,2786,3085,0,"15-09-88",9,43.11634642,-112.77365,0,"LANDSAT_5",143.816193,46.26939,177,8,NA,1075,1988-09-15,1988,0.494379333333335
